-6484.387855333673,1
-12930.39136700197,2
-19763.60572605753,3
-26337.043486601633,4
-32818.148660864186,5
-39345.562640823104,6
-46127.016915839915,7
-52850.681467383045,8
-59556.49338532612,9
-66154.49647084555,10
-73072.13904430813,11
-79826.04882857624,12
-86332.09095300283,13
-92723.79611177808,14
-99371.59260600284,15
-105989.67863200328,16
-112438.91555765511,17
-118948.24836254897,18
-125694.27259019208,19
-132503.20658129014,20
-6638.298485689267,21
-13191.472262619216,22
-19951.787592433604,23
-26531.879316811308,24
-33229.18775653753,25
-39730.73616345837,26
-46237.209309557904,27
-52728.0030263031,28
-59507.93588363841,29
-66402.98813474264,30
-73169.70190464686,31
-79594.74157810115,32
-86086.82972510527,33
-92795.42804027443,34
-99223.52588806556,35
-105787.87510628521,36
-112723.6520019018,37
-119575.3689103632,38
-126003.17071147394,39
-132599.55159680787,40
-6360.00793007,41
-12998.796623419097,42
-19751.49003292126,43
-26141.925253058198,44
-32995.93586532045,45
-39898.05816472671,46
-46303.07196372596,47
-52977.156523342586,48
-59672.71999188619,49
-66119.25132944579,50
-72688.973827289,51
-79565.8392175474,52
-86303.89464855818,53
-92630.79235816794,54
-99080.6429858752,55
-105730.29082529734,56
-112263.50848015615,57
-118677.67383225862,58
-125297.2840078188,59
-132037.03923410256,60
-6510.573128687238,61
-13179.93563604539,62
-19756.90939087834,63
-26278.161573389738,64
-32626.719818498346,65
-39112.82382744571,66
-45707.895924987795,67
-52259.00275882456,68
-58752.13818122277,69
-65474.373565147405,70
-71992.01114568915,71
-78270.97435558082,72
-84825.77311066895,73
-91088.38783963997,74
-97579.70790612389,75
-103851.42917470698,76
-110325.76694515056,77
-117015.79582400268,78
-123581.15426169112,79
-130112.48799539031,80
-6447.555160991744,81
-12849.548761689255,82
-19280.574919015315,83
-25588.212862661636,84
-31671.235985792562,85
-38102.415643971595,86
-44558.52735549349,87
-51236.18056456611,88
-57883.634464272174,89
-64208.66002748188,90
-70566.85667980538,91
-76867.34001830925,92
-83549.34841530384,93
-89936.42852646993,94
-96251.36035850791,95
-102875.28619364992,96
-109231.50244179339,97
-115588.4713787026,98
-121931.38067077426,99
-128449.87450502138,100
-6641.0729757242925,101
-13106.80865546717,102
-19487.910214088493,103
-26088.643796140503,104
-32442.021978230387,105
-39049.807333140925,106
-45482.82042343378,107
-52124.82053890855,108
-58734.266226245614,109
-65451.58005152343,110
-71966.78839932579,111
-78499.67195979369,112
-84808.01030656848,113
-91178.55919078618,114
-97743.44576055084,115
-104195.05943155017,116
-110326.42299426951,117
-116792.43698091453,118
-123388.05468973881,119
-129879.38162243563,120
-6295.85235094161,121
-12478.026506043443,122
-18768.53114543345,123
-25266.838387327905,124
-31303.19104673998,125
-37419.3466659145,126
-43502.22595181675,127
-49726.44715758674,128
-56091.34232623712,129
-62369.115230721276,130
-68931.34481595663,131
-75210.84977415804,132
-81589.9789119981,133
-87901.36202175394,134
-94273.26941466185,135
-100905.79630617063,136
-106993.69123279925,137
-113046.67828957854,138
-119543.66921506618,139
-125711.5565009332,140
-6197.245566050556,141
-12652.963182308948,142
-19296.27017754284,143
-25537.865782147444,144
-32093.671036105745,145
-38373.23351356825,146
-44815.781384706956,147
-51022.624561962635,148
-57108.72331982689,149
-63851.0181619478,150
-70045.2356915455,151
-76631.61461462469,152
-83025.45913680628,153
-89431.3130059533,154
-95653.8320849576,155
-101807.75215056284,156
-107947.0670415124,157
-113945.84242968718,158
-120049.09896074898,159
-126485.14552732144,160
-6007.811687930133,161
-12352.39201026941,162
-18687.48122595379,163
-24901.598615593022,164
-31029.593879818287,165
-37330.88793208063,166
-43843.69878904133,167
-49896.59293751113,168
-56605.300322995274,169
-62687.729368562716,170
-69191.12822987497,171
-75373.34926659096,172
-81716.04440179685,173
-87784.64160549783,174
-94222.93849643963,175
-100770.34701109388,176
-106844.0488138576,177
-113228.30636667839,178
-119283.81468201285,179
-125479.86433497095,180
-6286.502570734333,181
-12148.544623729667,182
-18303.686644478188,183
-24860.851900063535,184
-31430.27337658445,185
-37715.91023539886,186
-43839.420625216946,187
-49883.74261850949,188
-55746.1489624822,189
-62279.806051617285,190
-68815.36709795623,191
-74954.43846624174,192
-81104.8866332415,193
-87250.48674163558,194
-93487.04664966588,195
-99415.8283340232,196
-105382.85563302934,197
-111619.75505146154,198
-118169.23851790284,199
-124493.9007573934,200
-6847.292161223532,201
-12771.484116576017,202
-18840.59751979158,203
-25476.731798318706,204
-32121.604361508562,205
-38491.03098353979,206
-44686.280959589174,207
-51207.76689918493,208
-57841.98024205299,209
-63931.26563668423,210
-70026.11730590285,211
-75886.12384683643,212
-82124.47498459573,213
-88142.14046349049,214
-94446.18049656202,215
-100359.457903539,216
-106278.94728293613,217
-112018.54737160158,218
-117977.18745997176,219
-124402.08141102083,220
-5491.858756571325,221
-11879.629633313136,222
-18035.911940981,223
-24312.830121431256,224
-30848.20794058666,225
-36025.78123694522,226
-42404.16433972574,227
-48482.438558910704,228
-54710.886646618965,229
-60324.05716951467,230
-66217.64959375249,231
-71862.33311418613,232
-77614.5259958268,233
-84067.2340494179,234
-90226.45876210167,235
-96123.58962280254,236
-102637.78310467461,237
-108172.15569846818,238
-113812.6565836285,239
-120049.67751634154,240
-5806.733512168712,241
-12206.160324164266,242
-18033.967899406067,243
-23250.921999098355,244
-28324.041072977492,245
-34290.85111745428,246
-39508.965585406215,247
-45623.45453552077,248
-51178.9569133714,249
-56595.7297729781,250
-63121.01062244561,251
-69044.69122841864,252
-75283.7999903153,253
-81368.45472045292,254
-86758.33187457842,255
-92165.33818818249,256
-98001.299370959,257
-104470.81561765223,258
-110108.00413470138,259
-115575.48007401195,260
-5761.789267824438,261
-11800.710796673668,262
-17655.395922106498,263
-23580.516882921598,264
-28523.39508298197,265
-35036.64657386369,266
-41056.724571030354,267
-46493.06189296538,268
-51720.468824194955,269
-58098.398477135575,270
-64234.035752376025,271
-69251.47035007017,272
-74989.34299343832,273
-80245.30975747721,274
-85216.46383556395,275
-90353.15582935842,276
-95455.4202544793,277
-100409.23519195635,278
-106387.73487149888,279
-111265.51740541223,280
-6028.143169928437,281
-11289.740658227893,282
-17091.786660758047,283
-22657.628213272186,284
-27770.737071170497,285
-32606.02221733045,286
-37738.62132068383,287
-42754.43156868076,288
-47737.21279929001,289
-53279.311217342474,290
-58684.95469323057,291
-63637.04076984424,292
-68566.3680186249,293
-73860.45051666362,294
-78695.93233873228,295
-83563.07499228454,296
-88603.5415040961,297
-93827.89975123091,298
-98788.02746886067,299
-103812.19859941889,300
-4971.977778407215,301
-9867.72228392234,302
-15207.459760375741,303
-20429.14529785327,304
-25413.793979356815,305
-30966.18450768772,306
-36345.25775705667,307
-41603.73238210823,308
-46355.01854357329,309
-51149.09342778249,310
-56274.102915902215,311
-61198.95965371458,312
-66340.04155505198,313
-71210.67944494484,314
-76153.45388177362,315
-81171.02177742717,316
-86385.82076814589,317
-91340.05755913019,318
-96123.17337355702,319
-101147.83381175736,320
-4824.9103480635995,321
-9748.024057029916,322
-14547.009890450256,323
-19824.010018996538,324
-24640.010534936653,325
-29650.038734923113,326
-34765.36036981314,327
-39851.00202999634,328
-45203.074544464434,329
-50221.289558327015,330
-55171.05677462325,331
-60122.75891146652,332
-65027.94160441826,333
-69967.96511198746,334
-74696.29827197533,335
-79358.44117050231,336
-84388.681479955,337
-89541.40647629714,338
-94443.68152152655,339
-99347.78266993561,340
-4925.040517556284,341
-9979.876008040765,342
-15442.906068011902,343
-20616.338254801452,344
-25848.508356962702,345
-30999.970916019236,346
-35918.14885568914,347
-41357.618766755455,348
-46858.508806084195,349
-51587.10533038674,350
-57129.70871367844,351
-62258.80381758581,352
-67248.46281791595,353
-72402.4387430586,354
-77280.57137293933,355
-82262.1906349671,356
-87154.23243049766,357
-92346.48768352115,358
-97188.50458740287,359
-102245.53621913225,360
-5083.594109666674,361
-10069.395430212855,362
-15319.754919338842,363
-20258.415880875444,364
-25297.669955064208,365
-30359.097211402728,366
-35239.066398083574,367
-40031.452528982365,368
-44814.01102653607,369
-49966.930880627224,370
-55117.00319477745,371
-59851.625795155574,372
-65003.50540256812,373
-69869.41002531782,374
-74820.95536849964,375
-79747.1577224757,376
-84632.07210826025,377
-89700.28609398394,378
-94650.12107778221,379
-99872.96540115845,380
-4901.2941932678295,381
-9979.304628019927,382
-14890.151343913813,383
-19567.257366975096,384
-24320.694373641378,385
-29257.488721780264,386
-34131.8759741939,387
-39024.86433779567,388
-43811.724097552775,389
-48472.954125861645,390
-53215.18375102872,391
-57849.12146486662,392
-62383.94223630171,393
-67377.28807296528,394
-72212.52038031186,395
-77319.89757218008,396
-82130.34429102593,397
-86856.54309531428,398
-91499.80565242474,399
-96136.18037381838,400
-4416.869548410446,401
-9516.00832606998,402
-14342.012808918733,403
-19030.981742086697,404
-23723.61699825114,405
-28458.076371863608,406
-33319.00746407815,407
-38269.92288103879,408
-42998.59721086781,409
-47673.822125713814,410
-52565.1947281789,411
-57451.270815392374,412
-62201.890454916545,413
-67112.43315020326,414
-72048.90433067325,415
-76652.2583214034,416
-81473.21152332894,417
-86242.21286615967,418
-91017.50979835284,419
-95684.77480443809,420
-4908.059371567568,421
-9706.778963371693,422
-14325.925254814081,423
-19067.301159295588,424
-23626.004106501132,425
-28564.077959405226,426
-33131.32393307587,427
-37893.19772069576,428
-42490.120230882945,429
-47013.18695893584,430
-51565.279323232164,431
-56149.9281765783,432
-60962.27314066629,433
-65617.81351221609,434
-70375.63506744234,435
-75151.64625276452,436
-79711.68846345253,437
-84295.72225604625,438
-89073.51662190439,439
-93771.71279252338,440
-4680.995008842271,441
-9431.336152230322,442
-13974.048078703787,443
-18445.36307052859,444
-22903.293027095177,445
-27677.821751740474,446
-32212.675254075235,447
-36815.03622814506,448
-41389.323890441476,449
-46061.363999254594,450
-50645.66161342355,451
-55304.19436929573,452
-59936.74524732135,453
-64686.019738242925,454
-69288.12645468734,455
-73764.16838322516,456
-78140.63580002054,457
-82557.3100247613,458
-87097.80775893311,459
-91597.37060633117,460
-4394.403545696854,461
-8862.221481767854,462
-13506.854504342718,463
-18090.546384718094,464
-22558.243420617924,465
-27004.304647324876,466
-31493.46553808111,467
-36013.89718053669,468
-40460.121161660456,469
-45072.78665436476,470
-49537.47293938273,471
-54078.61283042014,472
-58618.16478812161,473
-63071.10812843667,474
-67520.25508057581,475
-71914.63395821705,476
-76472.23723982373,477
-80937.26092362669,478
-85375.20031732095,479
-89781.37848829417,480
-4450.385466299579,481
-8899.38598530466,482
-13491.474726331486,483
-18043.71737352285,484
-22442.1672939211,485
-26963.799307276906,486
-31429.455989139606,487
-35845.50501527017,488
-40340.50697230254,489
-44882.32751289139,490
-49254.55640826259,491
-53808.7963576532,492
-58320.792918307336,493
-62841.929383771676,494
-67352.52604260389,495
-71872.32389742546,496
-76327.07333804085,497
-80844.71959844099,498
-85354.62544136216,499
-89868.81679595467,500
-4447.908922787295,501
-8826.52607905915,502
-13106.300946625679,503
-17664.044898055035,504
-22225.19971422681,505
-26699.978804065177,506
-31125.819812608126,507
-35517.99736907919,508
-39892.9215938097,509
-44367.942448569,510
-48816.08915224197,511
-53209.09172656492,512
-57643.61494737253,513
-62027.28621406645,514
-66542.0278405498,515
-70984.87788441266,516
-75401.06395959944,517
-79835.33520116346,518
-84209.87901915287,519
-88700.55978539366,520
-4428.01300613663,521
-8853.323980000414,522
-13236.236020883058,523
-17647.963457968995,524
-22196.615190186694,525
-26546.266286876238,526
-30806.46520803679,527
-35120.005984538744,528
-39588.627671389906,529
-44021.866497630224,530
-48536.96651220982,531
-53024.97745149561,532
-57487.81606043286,533
-61955.07812953394,534
-66320.7645761198,535
-70778.66060670397,536
-75128.58980268573,537
-79512.24992771447,538
-84061.68848600671,539
-88443.98488330338,540
-4604.195971314796,541
-9003.799435810619,542
-13351.817407481654,543
-17716.123160948606,544
-22187.71209091134,545
-26779.958216200386,546
-31290.613861557064,547
-35828.9783862929,548
-40066.06503639944,549
-44580.84949593829,550
-49043.77236917254,551
-53476.28139837499,552
-57972.1602880526,553
-62453.11377956752,554
-66842.74830612628,555
-71378.5904959901,556
-75750.88168404366,557
-80276.03485449859,558
-84582.51507935998,559
-88978.62018612729,560
-4423.828745560199,561
-8843.843699948502,562
-13206.711840815482,563
-17621.280856362468,564
-22073.350179283665,565
-26444.001494072414,566
-30812.269147660212,567
-35302.55668541734,568
-39741.350251763055,569
-44262.546213242946,570
-48823.35158570158,571
-53411.0817186332,572
-57762.00640003403,573
-62268.171579798705,574
-66794.35541362537,575
-71153.17427232153,576
-75569.34618302462,577
-79945.58601284552,578
-84283.06494760836,579
-88710.72578045282,580
-4209.940117857632,581
-8546.45774636856,582
-12877.721344520884,583
-17470.996767835717,584
-21831.910381045793,585
-26301.72863437809,586
-30734.418900164175,587
-35144.87932107149,588
-39585.758827635844,589
-43959.552068122015,590
-48523.47334150911,591
-53063.65237415258,592
-57365.07768972363,593
-61718.101018844696,594
-66123.94104269694,595
-70550.14359800666,596
-74924.37036700414,597
-79378.48827432946,598
-83757.44572478566,599
-88110.65085526848,600
-4508.177117204249,601
-8910.022957308283,602
-13236.283729977122,603
-17603.80779544612,604
-22047.949414112052,605
-26449.997435820787,606
-30834.938474384882,607
-35257.18813426096,608
-39493.70950013106,609
-43897.296124121174,610
-48329.062353645975,611
-52615.947058181926,612
-57130.010293319545,613
-61509.604747768775,614
-65915.80583478011,615
-70297.29810752174,616
-74563.75159658711,617
-78939.4569072813,618
-83251.04304096164,619
-87537.4071399593,620
-4468.228506682179,621
-8937.061685291206,622
-13317.452687387973,623
-17760.11555823388,624
-22080.578409440233,625
-26441.622508676184,626
-30917.16447123213,627
-35320.59508488005,628
-39840.503467242845,629
-44236.87520323353,630
-48578.170488137745,631
-53010.93373088597,632
-57345.00703568716,633
-61680.81958701844,634
-66128.33700161854,635
-70477.24922166743,636
-74845.33477570933,637
-79171.1913178471,638
-83602.89675165387,639
-87955.01978814598,640
-4322.995453399519,641
-8666.595293792312,642
-13017.74347763365,643
-17452.971279879675,644
-21677.000121138484,645
-26042.437995050124,646
-30327.686544422304,647
-34539.96490788193,648
-38805.908399324886,649
-43146.85770853317,650
-47590.20260405471,651
-52027.698860862525,652
-56268.37088126369,653
-60671.95406723287,654
-65060.70437307913,655
-69357.8297618509,656
-73632.8641446391,657
-77930.6932148341,658
-82226.27021496528,659
-86613.39057272444,660
-4437.3913757513255,661
-8785.134032976623,662
-13221.603039570487,663
-17502.984470124367,664
-21743.84445825743,665
-26067.937188001295,666
-30464.14635339853,667
-34696.44653960951,668
-38992.59164166701,669
-43366.98321801387,670
-47607.94569453779,671
-51889.40534622207,672
-56327.02468991487,673
-60583.66207905707,674
-64964.42332946317,675
-69248.24284928456,676
-73578.54345408073,677
-77943.26640208889,678
-82146.89596412424,679
-86535.83112851215,680
-4281.202125578783,681
-8634.48829991949,682
-12883.909351330676,683
-17195.234833207094,684
-21436.395581815334,685
-25851.95809932169,686
-30175.440123391436,687
-34576.50545333386,688
-38924.962754631255,689
-43249.440102190056,690
-47527.50488364959,691
-51851.82865638312,692
-56168.82462062663,693
-60610.9263204485,694
-64717.44309160698,695
-69001.6865881938,696
-73412.41555715943,697
-77614.40974121496,698
-81843.18517504379,699
-86240.92457240362,700
-4266.390264350659,701
-8573.912135744082,702
-12890.69022540632,703
-17047.535385254283,704
-21229.225616879925,705
-25463.930131946065,706
-29751.589729175146,707
-34130.76222201343,708
-38493.11216064026,709
-42680.56103614292,710
-46930.359519784804,711
-51217.829279973426,712
-55588.67439543669,713
-59891.52124770718,714
-64253.77208697083,715
-68467.49722155623,716
-72730.76321436606,717
-77100.04141488431,718
-81394.47439410182,719
-85741.40799173633,720
-4226.1986508926575,721
-8488.76823873889,722
-12834.07926175963,723
-17244.43122549546,724
-21384.220528015805,725
-25678.156621432874,726
-30028.264640734444,727
-34275.74455640695,728
-38524.7127756053,729
-42794.36873479739,730
-47078.63011969232,731
-51320.939630513276,732
-55668.030349523324,733
-59922.6856180219,734
-64199.71331903872,735
-68416.85586524768,736
-72538.69643519339,737
-76884.91137808397,738
-81128.8246217995,739
-85381.44307604944,740
-4225.081745274513,741
-8426.936762179694,742
-12531.518351538005,743
-16832.791129146142,744
-20989.658512574166,745
-25246.376332291078,746
-29402.89832042605,747
-33627.33887883207,748
-37749.0683931631,749
-42080.29896488344,750
-46399.1748649304,751
-50703.212644609426,752
-54904.84316945885,753
-59126.27356467283,754
-63250.30196433137,755
-67456.67985673992,756
-71753.287402582,757
-75939.89548797827,758
-80099.20584197738,759
-84274.90744651658,760
-4224.761558825371,761
-8382.93089538634,762
-12604.072726450742,763
-16770.907481456783,764
-21085.41236558273,765
-25286.381033429843,766
-29542.107903573036,767
-33763.90670541717,768
-38021.57393650693,769
-42258.76935461259,770
-46505.485512592204,771
-50746.028419728456,772
-54796.70030607832,773
-59028.03835046297,774
-63441.44382824589,775
-67614.02303531583,776
-71749.77716934915,777
-75981.74384981248,778
-80261.62781225063,779
-84520.29451520037,780
-4259.465933045804,781
-8406.763724760902,782
-12583.51613215613,783
-16856.846094225602,784
-21061.877543979786,785
-25274.34636707419,786
-29563.959752103903,787
-33765.88862562863,788
-38092.8285105386,789
-42374.03844173807,790
-46630.18917783815,791
-50896.093944257875,792
-55207.061035447834,793
-59426.964835539926,794
-63673.69260668507,795
-67936.12918657127,796
-72244.38329644303,797
-76489.57378449815,798
-80653.01390416893,799
-84853.04692950308,800
-4289.635806950596,801
-8466.689579764487,802
-12791.338213231407,803
-16959.14392444054,804
-21149.801270626293,805
-25379.653606454074,806
-29630.002524740386,807
-33811.49525314643,808
-38047.236451509525,809
-42232.095949502385,810
-46564.32856992264,811
-50785.25973846638,812
-54945.21572955373,813
-59190.91876811335,814
-63348.41209271851,815
-67528.88440000587,816
-71671.532952221,817
-75842.14844306336,818
-80218.26067421022,819
-84597.30418553356,820
-4209.02521126932,821
-8357.007541274132,822
-12543.90251698972,823
-16664.411745757687,824
-20766.462951497702,825
-25121.507006437565,826
-29378.825050177184,827
-33594.07903590079,828
-37848.0912270047,829
-41970.638598720114,830
-46155.04356948749,831
-49236.392037758334,832
-53563.48049376563,833
-57858.51903844621,834
-62253.696875008216,835
-66429.7490462704,836
-70622.50465476817,837
-74716.52880035953,838
-78851.72130709168,839
-83004.00769599612,840
-4240.9418894782875,841
-8421.01255028955,842
-12674.315532346662,843
-16878.82142275485,844
-21074.52894047536,845
-25349.486074475444,846
-29502.92194319424,847
-33698.81990921346,848
-37917.54809152503,849
-42253.38557564488,850
-46396.90224499846,851
-50619.44889265495,852
-54813.98434011084,853
-59124.66509990406,854
-63350.69044439134,855
-67537.9883796432,856
-71643.11501003448,857
-75927.2511407607,858
-80103.72961356647,859
-84228.29142695104,860
-4248.191300785563,861
-8450.110292996138,862
-12578.969049990792,863
-16847.556597353887,864
-21035.63218371367,865
-25365.364049926546,866
-29624.352349574794,867
-33828.53904150489,868
-38058.35977286191,869
-42290.96691152678,870
-46491.37467950478,871
-50578.73549435608,872
-54816.37063189328,873
-58973.38513700066,874
-63119.13837380004,875
-67288.1584146172,876
-71489.43754129809,877
-75645.9577296737,878
-79806.68296699281,879
-84089.14665040163,880
-4082.808271774703,881
-8273.15725766875,882
-12520.677442720194,883
-15546.63063710587,884
-19746.99227456283,885
-23966.806596475668,886
-28132.979594056593,887
-32336.98002036817,888
-36592.34266336892,889
-40886.662176841615,890
-45026.82682246497,891
-49283.33533829318,892
-53611.95851446397,893
-57882.52267852998,894
-62017.59835083092,895
-66378.28740685711,896
-69529.4811505332,897
-73727.98844098405,898
-77836.89459084229,899
-81914.08546218305,900
-3439.5535557140406,901
-7645.988541567129,902
-11794.9400996827,903
-15912.30434954137,904
-20040.948169955875,905
-24421.927425113845,906
-28591.35775458477,907
-32752.048133463108,908
-36914.154185903906,909
-41136.58059176374,910
-45373.839860303495,911
-49471.59998922352,912
-53501.66220716327,913
-57742.430063902684,914
-61941.23702436956,915
-66322.3456497378,916
-70439.40734097712,917
-74678.5762249151,918
-78788.07874918087,919
-82883.97814939868,920
-4270.857949731999,921
-8528.148587858368,922
-12679.905381398356,923
-16962.018255466388,924
-20590.65990239523,925
-24828.44130456165,926
-28579.0914215857,927
-32733.71576886036,928
-36900.16965891499,929
-41025.53902603754,930
-45212.6331746215,931
-48830.680839416025,932
-53037.02976523046,933
-57224.49397419451,934
-61417.6529132644,935
-65514.76223224609,936
-69579.01460625815,937
-73744.45261337634,938
-77876.14191430711,939
-82016.44049964499,940
-3401.358280753916,941
-7475.170596779933,942
-11044.76525124059,943
-15284.48732625765,944
-19390.139179178565,945
-23498.51359913859,946
-27611.36242721458,947
-31748.44255351767,948
-35830.29246962061,949
-38836.432971302085,950
-43045.817442953434,951
-47159.31996685894,952
-51435.68624114568,953
-55542.39624840127,954
-59710.37321806338,955
-63787.223947867555,956
-67080.41417062106,957
-71215.84571123996,958
-75382.0510134032,959
-79643.51284185419,960
-2275.870927016181,961
-6417.436896523316,962
-9012.862551060342,963
-13138.772807650459,964
-17186.235728399148,965
-21201.68016178144,966
-24636.103660818695,967
-28703.323223676427,968
-32338.23443268121,969
-36365.935551038,970
-40609.629638737744,971
-42965.54789235743,972
-47151.37637285457,973
-51288.98866883797,974
-55441.68963045799,975
-59639.017236273656,976
-63870.509209705204,977
-68038.0122550931,978
-70675.59570376737,979
-73643.409632988,980
-3988.051817712736,981
-8147.500874823534,982
-11213.50752888174,983
-13538.09365070647,984
-17725.24054001378,985
-21680.68356922653,986
-25856.99354122228,987
-30102.39419829798,988
-32936.08859017911,989
-35726.80066201367,990
-39881.1508590365,991
-43851.72494755602,992
-46896.71375475246,993
-51040.837715918875,994
-54000.533533652095,995
-58132.30801047477,996
-62126.28725876823,997
-65113.57302396795,998
-69270.91219026336,999
-72495.19705799702,1000
-4052.1124277648705,1001
-7339.485676716996,1002
-9631.807909796149,1003
-13740.05708414342,1004
-17797.610035076377,1005
-20760.465024753383,1006
-23566.878615727277,1007
-25574.92827413373,1008
-29746.647327259732,1009
-32327.62250511417,1010
-35561.94076076587,1011
-39643.819342949704,1012
-42703.90662463917,1013
-46747.10671851986,1014
-50699.69651651366,1015
-53878.56378726595,1016
-57878.62333381823,1017
-60969.548255200854,1018
-63552.93126940234,1019
-65972.92002834004,1020
-4113.824296958654,1021
-7434.40553960592,1022
-9782.863450512607,1023
-13788.182199399515,1024
-16974.914595197602,1025
-21029.1632584025,1026
-25209.463584835194,1027
